client_id,emp_var_rate,cons_price_idx,euribor_three_months,number_employed,y
1505,1.1,93.994,4.855,5191.0,no
1506,1.1,93.994,4.855,5191.0,no
1507,1.1,93.994,4.855,5191.0,no
1508,1.1,93.994,4.855,5191.0,no
1509,1.1,93.994,4.855,5191.0,no
1510,1.1,93.994,4.855,5191.0,no
1511,1.1,93.994,4.855,5191.0,no
1512,1.1,93.994,4.855,5191.0,no
1513,1.1,93.994,4.855,5191.0,no
1514,1.1,93.994,4.855,5191.0,no
1515,1.1,93.994,4.855,5191.0,no
1516,1.1,93.994,4.855,5191.0,no
1517,1.1,93.994,4.855,5191.0,no
1518,1.1,93.994,4.855,5191.0,no
1519,1.1,93.994,4.855,5191.0,no
1520,1.1,93.994,4.855,5191.0,no
1521,1.1,93.994,4.855,5191.0,no
1522,1.1,93.994,4.855,5191.0,no
1523,1.1,93.994,4.855,5191.0,no
1524,1.1,93.994,4.855,5191.0,no
1525,1.1,93.994,4.855,5191.0,no
1526,1.1,93.994,4.855,5191.0,no
1527,1.1,93.994,4.855,5191.0,no
1528,1.1,93.994,4.855,5191.0,no
1529,1.1,93.994,4.855,5191.0,no
1530,1.1,93.994,4.855,5191.0,no
1531,1.1,93.994,4.855,5191.0,no
1532,1.1,93.994,4.855,5191.0,no
1533,1.1,93.994,4.855,5191.0,no
1534,1.1,93.994,4.855,5191.0,no
1535,1.1,93.994,4.855,5191.0,no
1536,1.1,93.994,4.855,5191.0,no
1537,1.1,93.994,4.855,5191.0,no
1538,1.1,93.994,4.855,5191.0,no
1539,1.1,93.994,4.855,5191.0,no
1540,1.1,93.994,4.855,5191.0,no
1541,1.1,93.994,4.855,5191.0,no
1542,1.1,93.994,4.855,5191.0,no
1543,1.1,93.994,4.855,5191.0,no
1544,1.1,93.994,4.855,5191.0,no
1545,1.1,93.994,4.855,5191.0,no
1546,1.1,93.994,4.855,5191.0,no
1547,1.1,93.994,4.855,5191.0,no
1548,1.1,93.994,4.855,5191.0,no
1549,1.1,93.994,4.855,5191.0,no
1550,1.1,93.994,4.855,5191.0,no
1551,1.1,93.994,4.855,5191.0,no
1552,1.1,93.994,4.855,5191.0,no
1553,1.1,93.994,4.855,5191.0,no
1554,1.1,93.994,4.855,5191.0,no
1555,1.1,93.994,4.855,5191.0,no
1556,1.1,93.994,4.855,5191.0,no
1557,1.1,93.994,4.855,5191.0,no
1558,1.1,93.994,4.855,5191.0,no
1559,1.1,93.994,4.855,5191.0,no
1560,1.1,93.994,4.855,5191.0,no
1561,1.1,93.994,4.855,5191.0,no
1562,1.1,93.994,4.855,5191.0,no
1563,1.1,93.994,4.855,5191.0,no
1564,1.1,93.994,4.855,5191.0,no
1565,1.1,93.994,4.855,5191.0,no
1566,1.1,93.994,4.855,5191.0,no
1567,1.1,93.994,4.855,5191.0,no
1568,1.1,93.994,4.855,5191.0,no
1569,1.1,93.994,4.855,5191.0,no
1570,1.1,93.994,4.855,5191.0,no
1571,1.1,93.994,4.855,5191.0,no
1572,1.1,93.994,4.855,5191.0,no
1573,1.1,93.994,4.855,5191.0,no
1574,1.1,93.994,4.855,5191.0,no
1575,1.1,93.994,4.855,5191.0,no
1576,1.1,93.994,4.855,5191.0,no
1577,1.1,93.994,4.855,5191.0,no
1578,1.1,93.994,4.855,5191.0,no
1579,1.1,93.994,4.855,5191.0,no
1580,1.1,93.994,4.855,5191.0,no
1581,1.1,93.994,4.855,5191.0,no
1582,1.1,93.994,4.855,5191.0,no
1583,1.1,93.994,4.855,5191.0,no
1584,1.1,93.994,4.855,5191.0,no
1585,1.1,93.994,4.855,5191.0,no
1586,1.1,93.994,4.855,5191.0,no
1587,1.1,93.994,4.855,5191.0,no
1588,1.1,93.994,4.855,5191.0,no
1589,1.1,93.994,4.855,5191.0,no
1590,1.1,93.994,4.855,5191.0,no
1591,1.1,93.994,4.855,5191.0,no
1592,1.1,93.994,4.855,5191.0,no
1593,1.1,93.994,4.855,5191.0,no
1594,1.1,93.994,4.855,5191.0,no
1595,1.1,93.994,4.855,5191.0,no
1596,1.1,93.994,4.855,5191.0,no
1597,1.1,93.994,4.855,5191.0,no
1598,1.1,93.994,4.855,5191.0,no
1599,1.1,93.994,4.855,5191.0,no
1600,1.1,93.994,4.855,5191.0,no
1601,1.1,93.994,4.855,5191.0,no
1602,1.1,93.994,4.855,5191.0,no
1603,1.1,93.994,4.855,5191.0,no
1604,1.1,93.994,4.855,5191.0,no
1605,1.1,93.994,4.855,5191.0,no
1606,1.1,93.994,4.855,5191.0,no
1607,1.1,93.994,4.855,5191.0,no
1608,1.1,93.994,4.855,5191.0,yes
1609,1.1,93.994,4.855,5191.0,no
1610,1.1,93.994,4.855,5191.0,no
1611,1.1,93.994,4.855,5191.0,no
1612,1.1,93.994,4.855,5191.0,no
1613,1.1,93.994,4.855,5191.0,yes
1614,1.1,93.994,4.855,5191.0,no
1615,1.1,93.994,4.855,5191.0,no
1616,1.1,93.994,4.855,5191.0,no
1617,1.1,93.994,4.855,5191.0,no
1618,1.1,93.994,4.855,5191.0,no
1619,1.1,93.994,4.855,5191.0,no
1620,1.1,93.994,4.855,5191.0,no
1621,1.1,93.994,4.855,5191.0,no
1622,1.1,93.994,4.855,5191.0,no
1623,1.1,93.994,4.855,5191.0,no
1624,1.1,93.994,4.855,5191.0,no
1625,1.1,93.994,4.855,5191.0,no
1626,1.1,93.994,4.855,5191.0,no
1627,1.1,93.994,4.855,5191.0,no
1628,1.1,93.994,4.855,5191.0,no
1629,1.1,93.994,4.855,5191.0,no
1630,1.1,93.994,4.855,5191.0,no
1631,1.1,93.994,4.855,5191.0,no
1632,1.1,93.994,4.855,5191.0,yes
1633,1.1,93.994,4.855,5191.0,no
1634,1.1,93.994,4.855,5191.0,no
1635,1.1,93.994,4.855,5191.0,no
1636,1.1,93.994,4.855,5191.0,yes
1637,1.1,93.994,4.855,5191.0,no
1638,1.1,93.994,4.855,5191.0,no
1639,1.1,93.994,4.855,5191.0,no
1640,1.1,93.994,4.855,5191.0,no
1641,1.1,93.994,4.855,5191.0,no
1642,1.1,93.994,4.855,5191.0,no
1643,1.1,93.994,4.855,5191.0,no
1644,1.1,93.994,4.855,5191.0,no
1645,1.1,93.994,4.855,5191.0,no
1646,1.1,93.994,4.855,5191.0,no
1647,1.1,93.994,4.855,5191.0,no
1648,1.1,93.994,4.855,5191.0,no
1649,1.1,93.994,4.855,5191.0,no
1650,1.1,93.994,4.855,5191.0,no
1651,1.1,93.994,4.855,5191.0,no
1652,1.1,93.994,4.855,5191.0,no
1653,1.1,93.994,4.855,5191.0,no
1654,1.1,93.994,4.855,5191.0,no
1655,1.1,93.994,4.855,5191.0,yes
1656,1.1,93.994,4.855,5191.0,no
1657,1.1,93.994,4.855,5191.0,no
1658,1.1,93.994,4.855,5191.0,no
1659,1.1,93.994,4.855,5191.0,no
1660,1.1,93.994,4.855,5191.0,no
1661,1.1,93.994,4.855,5191.0,no
1662,1.1,93.994,4.855,5191.0,no
1663,1.1,93.994,4.855,5191.0,no
1664,1.1,93.994,4.855,5191.0,no
1665,1.1,93.994,4.855,5191.0,no
1666,1.1,93.994,4.855,5191.0,no
1667,1.1,93.994,4.855,5191.0,no
1668,1.1,93.994,4.855,5191.0,no
1669,1.1,93.994,4.855,5191.0,no
1670,1.1,93.994,4.855,5191.0,no
1671,1.1,93.994,4.855,5191.0,no
1672,1.1,93.994,4.855,5191.0,no
1673,1.1,93.994,4.855,5191.0,no
1674,1.1,93.994,4.855,5191.0,no
1675,1.1,93.994,4.855,5191.0,no
1676,1.1,93.994,4.855,5191.0,no
1677,1.1,93.994,4.855,5191.0,no
1678,1.1,93.994,4.855,5191.0,no
1679,1.1,93.994,4.855,5191.0,no
1680,1.1,93.994,4.855,5191.0,no
1681,1.1,93.994,4.855,5191.0,no
1682,1.1,93.994,4.855,5191.0,no
1683,1.1,93.994,4.855,5191.0,no
1684,1.1,93.994,4.855,5191.0,no
1685,1.1,93.994,4.855,5191.0,no
1686,1.1,93.994,4.855,5191.0,no
1687,1.1,93.994,4.855,5191.0,no
1688,1.1,93.994,4.855,5191.0,no
1689,1.1,93.994,4.855,5191.0,no
1690,1.1,93.994,4.855,5191.0,no
1691,1.1,93.994,4.855,5191.0,yes
1692,1.1,93.994,4.855,5191.0,no
1693,1.1,93.994,4.855,5191.0,no
1694,1.1,93.994,4.855,5191.0,no
1695,1.1,93.994,4.855,5191.0,no
1696,1.1,93.994,4.855,5191.0,no
1697,1.1,93.994,4.855,5191.0,no
1698,1.1,93.994,4.855,5191.0,no
1699,1.1,93.994,4.855,5191.0,no
1700,1.1,93.994,4.855,5191.0,no
1701,1.1,93.994,4.855,5191.0,no
1702,1.1,93.994,4.855,5191.0,no
1703,1.1,93.994,4.855,5191.0,no
1704,1.1,93.994,4.855,5191.0,no
1705,1.1,93.994,4.855,5191.0,no
1706,1.1,93.994,4.855,5191.0,no
1707,1.1,93.994,4.855,5191.0,no
1708,1.1,93.994,4.855,5191.0,no
1709,1.1,93.994,4.855,5191.0,no
1710,1.1,93.994,4.855,5191.0,no
1711,1.1,93.994,4.855,5191.0,no
1712,1.1,93.994,4.855,5191.0,no
1713,1.1,93.994,4.855,5191.0,no
1714,1.1,93.994,4.855,5191.0,no
1715,1.1,93.994,4.855,5191.0,no
1716,1.1,93.994,4.855,5191.0,no
1717,1.1,93.994,4.855,5191.0,no
1718,1.1,93.994,4.855,5191.0,no
1719,1.1,93.994,4.855,5191.0,no
1720,1.1,93.994,4.855,5191.0,no
1721,1.1,93.994,4.855,5191.0,no
1722,1.1,93.994,4.855,5191.0,no
1723,1.1,93.994,4.855,5191.0,no
1724,1.1,93.994,4.855,5191.0,no
1725,1.1,93.994,4.855,5191.0,yes
1726,1.1,93.994,4.855,5191.0,no
1727,1.1,93.994,4.855,5191.0,no
1728,1.1,93.994,4.855,5191.0,no
1729,1.1,93.994,4.855,5191.0,no
1730,1.1,93.994,4.855,5191.0,no
1731,1.1,93.994,4.855,5191.0,no
1732,1.1,93.994,4.855,5191.0,no
1733,1.1,93.994,4.855,5191.0,no
1734,1.1,93.994,4.855,5191.0,no
1735,1.1,93.994,4.855,5191.0,no
1736,1.1,93.994,4.855,5191.0,no
1737,1.1,93.994,4.855,5191.0,no
1738,1.1,93.994,4.855,5191.0,no
1739,1.1,93.994,4.855,5191.0,no
1740,1.1,93.994,4.855,5191.0,no
1741,1.1,93.994,4.855,5191.0,no
1742,1.1,93.994,4.855,5191.0,no
1743,1.1,93.994,4.855,5191.0,no
1744,1.1,93.994,4.855,5191.0,no
1745,1.1,93.994,4.855,5191.0,no
1746,1.1,93.994,4.855,5191.0,no
1747,1.1,93.994,4.855,5191.0,no
1748,1.1,93.994,4.855,5191.0,no
1749,1.1,93.994,4.855,5191.0,no
1750,1.1,93.994,4.855,5191.0,no
1751,1.1,93.994,4.855,5191.0,no
1752,1.1,93.994,4.855,5191.0,no
1753,1.1,93.994,4.855,5191.0,no
1754,1.1,93.994,4.855,5191.0,no
1755,1.1,93.994,4.855,5191.0,no
1756,1.1,93.994,4.855,5191.0,no
1757,1.1,93.994,4.855,5191.0,no
1758,1.1,93.994,4.855,5191.0,no
1759,1.1,93.994,4.855,5191.0,no
1760,1.1,93.994,4.855,5191.0,no
1761,1.1,93.994,4.855,5191.0,no
1762,1.1,93.994,4.855,5191.0,no
1763,1.1,93.994,4.855,5191.0,yes
1764,1.1,93.994,4.855,5191.0,no
1765,1.1,93.994,4.855,5191.0,no
1766,1.1,93.994,4.855,5191.0,no
1767,1.1,93.994,4.855,5191.0,no
1768,1.1,93.994,4.855,5191.0,no
1769,1.1,93.994,4.855,5191.0,no
1770,1.1,93.994,4.855,5191.0,no
1771,1.1,93.994,4.855,5191.0,no
1772,1.1,93.994,4.855,5191.0,no
1773,1.1,93.994,4.855,5191.0,no
1774,1.1,93.994,4.855,5191.0,no
1775,1.1,93.994,4.855,5191.0,no
1776,1.1,93.994,4.855,5191.0,no
1777,1.1,93.994,4.855,5191.0,no
1778,1.1,93.994,4.855,5191.0,no
1779,1.1,93.994,4.855,5191.0,no
1780,1.1,93.994,4.855,5191.0,no
1781,1.1,93.994,4.855,5191.0,no
1782,1.1,93.994,4.855,5191.0,no
1783,1.1,93.994,4.855,5191.0,no
1784,1.1,93.994,4.855,5191.0,no
1785,1.1,93.994,4.855,5191.0,no
1786,1.1,93.994,4.855,5191.0,no
1787,1.1,93.994,4.855,5191.0,no
1788,1.1,93.994,4.855,5191.0,no
1789,1.1,93.994,4.855,5191.0,no
1790,1.1,93.994,4.855,5191.0,no
1791,1.1,93.994,4.855,5191.0,yes
1792,1.1,93.994,4.855,5191.0,no
1793,1.1,93.994,4.855,5191.0,no
1794,1.1,93.994,4.855,5191.0,no
1795,1.1,93.994,4.855,5191.0,no
1796,1.1,93.994,4.855,5191.0,no
1797,1.1,93.994,4.855,5191.0,no
1798,1.1,93.994,4.855,5191.0,no
1799,1.1,93.994,4.855,5191.0,no
1800,1.1,93.994,4.855,5191.0,no
1801,1.1,93.994,4.855,5191.0,no
1802,1.1,93.994,4.855,5191.0,no
1803,1.1,93.994,4.855,5191.0,no
1804,1.1,93.994,4.855,5191.0,no
1805,1.1,93.994,4.855,5191.0,no
1806,1.1,93.994,4.855,5191.0,no
1807,1.1,93.994,4.855,5191.0,no
1808,1.1,93.994,4.855,5191.0,no
1809,1.1,93.994,4.855,5191.0,yes
1810,1.1,93.994,4.855,5191.0,no
1811,1.1,93.994,4.855,5191.0,no
1812,1.1,93.994,4.855,5191.0,no
1813,1.1,93.994,4.855,5191.0,no
1814,1.1,93.994,4.855,5191.0,no
1815,1.1,93.994,4.855,5191.0,no
1816,1.1,93.994,4.855,5191.0,no
1817,1.1,93.994,4.855,5191.0,no
1818,1.1,93.994,4.855,5191.0,no
1819,1.1,93.994,4.855,5191.0,yes
1820,1.1,93.994,4.855,5191.0,no
1821,1.1,93.994,4.855,5191.0,no
1822,1.1,93.994,4.855,5191.0,no
1823,1.1,93.994,4.855,5191.0,no
1824,1.1,93.994,4.855,5191.0,no
1825,1.1,93.994,4.855,5191.0,no
1826,1.1,93.994,4.855,5191.0,no
1827,1.1,93.994,4.855,5191.0,no
1828,1.1,93.994,4.855,5191.0,no
1829,1.1,93.994,4.855,5191.0,no
1830,1.1,93.994,4.855,5191.0,no
1831,1.1,93.994,4.855,5191.0,no
1832,1.1,93.994,4.855,5191.0,no
1833,1.1,93.994,4.855,5191.0,no
1834,1.1,93.994,4.855,5191.0,no
1835,1.1,93.994,4.855,5191.0,no
1836,1.1,93.994,4.855,5191.0,no
1837,1.1,93.994,4.855,5191.0,no
1838,1.1,93.994,4.855,5191.0,no
1839,1.1,93.994,4.855,5191.0,no
1840,1.1,93.994,4.855,5191.0,no
1841,1.1,93.994,4.855,5191.0,no
1842,1.1,93.994,4.855,5191.0,no
1843,1.1,93.994,4.855,5191.0,no
1844,1.1,93.994,4.855,5191.0,no
1845,1.1,93.994,4.855,5191.0,no
1846,1.1,93.994,4.855,5191.0,no
1847,1.1,93.994,4.855,5191.0,no
1848,1.1,93.994,4.855,5191.0,no
1849,1.1,93.994,4.855,5191.0,no
1850,1.1,93.994,4.855,5191.0,no
1851,1.1,93.994,4.855,5191.0,no
1852,1.1,93.994,4.855,5191.0,no
1853,1.1,93.994,4.855,5191.0,no
1854,1.1,93.994,4.855,5191.0,no
1855,1.1,93.994,4.855,5191.0,no
1856,1.1,93.994,4.855,5191.0,no
1857,1.1,93.994,4.855,5191.0,no
1858,1.1,93.994,4.855,5191.0,no
1859,1.1,93.994,4.855,5191.0,no
1860,1.1,93.994,4.855,5191.0,no
1861,1.1,93.994,4.855,5191.0,no
1862,1.1,93.994,4.855,5191.0,no
1863,1.1,93.994,4.855,5191.0,no
1864,1.1,93.994,4.855,5191.0,no
1865,1.1,93.994,4.855,5191.0,no
1866,1.1,93.994,4.855,5191.0,no
1867,1.1,93.994,4.855,5191.0,no
1868,1.1,93.994,4.855,5191.0,no
1869,1.1,93.994,4.855,5191.0,no
1870,1.1,93.994,4.855,5191.0,no
1871,1.1,93.994,4.855,5191.0,no
1872,1.1,93.994,4.855,5191.0,no
1873,1.1,93.994,4.855,5191.0,no
1874,1.1,93.994,4.855,5191.0,no
1875,1.1,93.994,4.855,5191.0,no
1876,1.1,93.994,4.855,5191.0,no
1877,1.1,93.994,4.855,5191.0,no
1878,1.1,93.994,4.855,5191.0,no
1879,1.1,93.994,4.855,5191.0,no
1880,1.1,93.994,4.855,5191.0,no
1881,1.1,93.994,4.855,5191.0,no
1882,1.1,93.994,4.855,5191.0,no
1883,1.1,93.994,4.855,5191.0,no
1884,1.1,93.994,4.855,5191.0,no
1885,1.1,93.994,4.855,5191.0,no
1886,1.1,93.994,4.855,5191.0,no
1887,1.1,93.994,4.855,5191.0,no
1888,1.1,93.994,4.855,5191.0,no
1889,1.1,93.994,4.855,5191.0,no
1890,1.1,93.994,4.855,5191.0,no
1891,1.1,93.994,4.855,5191.0,no
1892,1.1,93.994,4.855,5191.0,no
1893,1.1,93.994,4.855,5191.0,no
1894,1.1,93.994,4.855,5191.0,no
1895,1.1,93.994,4.855,5191.0,no
1896,1.1,93.994,4.855,5191.0,no
1897,1.1,93.994,4.855,5191.0,no
1898,1.1,93.994,4.855,5191.0,no
1899,1.1,93.994,4.855,5191.0,no
1900,1.1,93.994,4.855,5191.0,no
1901,1.1,93.994,4.855,5191.0,no
1902,1.1,93.994,4.855,5191.0,no
1903,1.1,93.994,4.855,5191.0,no
1904,1.1,93.994,4.855,5191.0,no
1905,1.1,93.994,4.855,5191.0,no
1906,1.1,93.994,4.855,5191.0,no
1907,1.1,93.994,4.855,5191.0,no
1908,1.1,93.994,4.855,5191.0,no
1909,1.1,93.994,4.855,5191.0,no
1910,1.1,93.994,4.855,5191.0,no
1911,1.1,93.994,4.855,5191.0,no
1912,1.1,93.994,4.855,5191.0,no
1913,1.1,93.994,4.855,5191.0,no
1914,1.1,93.994,4.855,5191.0,no
1915,1.1,93.994,4.855,5191.0,no
1916,1.1,93.994,4.855,5191.0,no
1917,1.1,93.994,4.855,5191.0,no
1918,1.1,93.994,4.855,5191.0,no
1919,1.1,93.994,4.855,5191.0,no
1920,1.1,93.994,4.855,5191.0,no
1921,1.1,93.994,4.855,5191.0,no
1922,1.1,93.994,4.855,5191.0,no
1923,1.1,93.994,4.855,5191.0,no
1924,1.1,93.994,4.855,5191.0,no
1925,1.1,93.994,4.855,5191.0,no
1926,1.1,93.994,4.855,5191.0,no
1927,1.1,93.994,4.855,5191.0,no
1928,1.1,93.994,4.855,5191.0,no
1929,1.1,93.994,4.855,5191.0,no
1930,1.1,93.994,4.855,5191.0,no
1931,1.1,93.994,4.855,5191.0,no
1932,1.1,93.994,4.855,5191.0,no
1933,1.1,93.994,4.855,5191.0,no
1934,1.1,93.994,4.855,5191.0,no
1935,1.1,93.994,4.855,5191.0,no
1936,1.1,93.994,4.855,5191.0,no
1937,1.1,93.994,4.855,5191.0,no
1938,1.1,93.994,4.855,5191.0,no
1939,1.1,93.994,4.855,5191.0,no
1940,1.1,93.994,4.855,5191.0,no
1941,1.1,93.994,4.855,5191.0,no
1942,1.1,93.994,4.855,5191.0,no
1943,1.1,93.994,4.855,5191.0,no
1944,1.1,93.994,4.855,5191.0,no
1945,1.1,93.994,4.855,5191.0,no
1946,1.1,93.994,4.855,5191.0,no
1947,1.1,93.994,4.855,5191.0,no
1948,1.1,93.994,4.855,5191.0,no
1949,1.1,93.994,4.855,5191.0,no
1950,1.1,93.994,4.855,5191.0,no
1951,1.1,93.994,4.855,5191.0,no
1952,1.1,93.994,4.855,5191.0,no
1953,1.1,93.994,4.855,5191.0,no
1954,1.1,93.994,4.855,5191.0,no
1955,1.1,93.994,4.855,5191.0,no
1956,1.1,93.994,4.855,5191.0,no
1957,1.1,93.994,4.855,5191.0,no
1958,1.1,93.994,4.855,5191.0,no
1959,1.1,93.994,4.855,5191.0,no
1960,1.1,93.994,4.855,5191.0,no
1961,1.1,93.994,4.855,5191.0,no
1962,1.1,93.994,4.855,5191.0,no
1963,1.1,93.994,4.855,5191.0,no
1964,1.1,93.994,4.855,5191.0,no
1965,1.1,93.994,4.855,5191.0,no
1966,1.1,93.994,4.855,5191.0,no
1967,1.1,93.994,4.855,5191.0,no
1968,1.1,93.994,4.855,5191.0,no
1969,1.1,93.994,4.855,5191.0,no
1970,1.1,93.994,4.855,5191.0,no
1971,1.1,93.994,4.855,5191.0,no
1972,1.1,93.994,4.855,5191.0,no
1973,1.1,93.994,4.855,5191.0,no
1974,1.1,93.994,4.855,5191.0,no
1975,1.1,93.994,4.855,5191.0,no
1976,1.1,93.994,4.855,5191.0,no
1977,1.1,93.994,4.855,5191.0,no
1978,1.1,93.994,4.855,5191.0,no
1979,1.1,93.994,4.855,5191.0,no
1980,1.1,93.994,4.855,5191.0,no
1981,1.1,93.994,4.855,5191.0,no
1982,1.1,93.994,4.855,5191.0,no
1983,1.1,93.994,4.855,5191.0,no
1984,1.1,93.994,4.855,5191.0,no
1985,1.1,93.994,4.855,5191.0,no
1986,1.1,93.994,4.857,5191.0,no
1987,1.1,93.994,4.857,5191.0,no
1988,1.1,93.994,4.857,5191.0,no
1989,1.1,93.994,4.857,5191.0,no
1990,1.1,93.994,4.857,5191.0,no
1991,1.1,93.994,4.857,5191.0,no
1992,1.1,93.994,4.857,5191.0,no
1993,1.1,93.994,4.857,5191.0,no
1994,1.1,93.994,4.857,5191.0,no
1995,1.1,93.994,4.857,5191.0,no
1996,1.1,93.994,4.857,5191.0,no
1997,1.1,93.994,4.857,5191.0,no
1998,1.1,93.994,4.857,5191.0,no
1999,1.1,93.994,4.857,5191.0,no
2000,1.1,93.994,4.857,5191.0,no
2001,1.1,93.994,4.857,5191.0,no
2002,1.1,93.994,4.857,5191.0,yes
2003,1.1,93.994,4.857,5191.0,no
2004,1.1,93.994,4.857,5191.0,no
2005,1.1,93.994,4.857,5191.0,no
2006,1.1,93.994,4.857,5191.0,no
2007,1.1,93.994,4.857,5191.0,no
2008,1.1,93.994,4.857,5191.0,no
2009,1.1,93.994,4.857,5191.0,no
2010,1.1,93.994,4.857,5191.0,no
2011,1.1,93.994,4.857,5191.0,no
2012,1.1,93.994,4.857,5191.0,no
2013,1.1,93.994,4.857,5191.0,no
2014,1.1,93.994,4.857,5191.0,no
2015,1.1,93.994,4.857,5191.0,no
2016,1.1,93.994,4.857,5191.0,no
2017,1.1,93.994,4.857,5191.0,no
2018,1.1,93.994,4.857,5191.0,no
2019,1.1,93.994,4.857,5191.0,no
2020,1.1,93.994,4.857,5191.0,no
2021,1.1,93.994,4.857,5191.0,no
2022,1.1,93.994,4.857,5191.0,no
2023,1.1,93.994,4.857,5191.0,no
2024,1.1,93.994,4.857,5191.0,no
2025,1.1,93.994,4.857,5191.0,no
2026,1.1,93.994,4.857,5191.0,no
2027,1.1,93.994,4.857,5191.0,no
2028,1.1,93.994,4.857,5191.0,no
2029,1.1,93.994,4.857,5191.0,no
2030,1.1,93.994,4.857,5191.0,no
2031,1.1,93.994,4.857,5191.0,no
2032,1.1,93.994,4.857,5191.0,no
2033,1.1,93.994,4.857,5191.0,no
2034,1.1,93.994,4.857,5191.0,no
2035,1.1,93.994,4.857,5191.0,no
2036,1.1,93.994,4.857,5191.0,no
2037,1.1,93.994,4.857,5191.0,no
2038,1.1,93.994,4.857,5191.0,no
2039,1.1,93.994,4.857,5191.0,yes
2040,1.1,93.994,4.857,5191.0,no
2041,1.1,93.994,4.857,5191.0,no
2042,1.1,93.994,4.857,5191.0,no
2043,1.1,93.994,4.857,5191.0,no
2044,1.1,93.994,4.857,5191.0,no
2045,1.1,93.994,4.857,5191.0,no
2046,1.1,93.994,4.857,5191.0,no
2047,1.1,93.994,4.857,5191.0,no
2048,1.1,93.994,4.857,5191.0,no
2049,1.1,93.994,4.857,5191.0,no
2050,1.1,93.994,4.857,5191.0,no
2051,1.1,93.994,4.857,5191.0,no
2052,1.1,93.994,4.857,5191.0,no
2053,1.1,93.994,4.857,5191.0,no
2054,1.1,93.994,4.857,5191.0,no
2055,1.1,93.994,4.857,5191.0,no
2056,1.1,93.994,4.857,5191.0,no
2057,1.1,93.994,4.857,5191.0,no
2058,1.1,93.994,4.857,5191.0,no
2059,1.1,93.994,4.857,5191.0,no
2060,1.1,93.994,4.857,5191.0,no
2061,1.1,93.994,4.857,5191.0,no
2062,1.1,93.994,4.857,5191.0,no
2063,1.1,93.994,4.857,5191.0,no
2064,1.1,93.994,4.857,5191.0,yes
2065,1.1,93.994,4.857,5191.0,no
2066,1.1,93.994,4.857,5191.0,no
2067,1.1,93.994,4.857,5191.0,no
2068,1.1,93.994,4.857,5191.0,no
2069,1.1,93.994,4.857,5191.0,no
2070,1.1,93.994,4.857,5191.0,no
2071,1.1,93.994,4.857,5191.0,no
2072,1.1,93.994,4.857,5191.0,no
2073,1.1,93.994,4.857,5191.0,no
2074,1.1,93.994,4.857,5191.0,no
2075,1.1,93.994,4.857,5191.0,no
2076,1.1,93.994,4.857,5191.0,no
2077,1.1,93.994,4.857,5191.0,no
2078,1.1,93.994,4.857,5191.0,no
2079,1.1,93.994,4.857,5191.0,no
2080,1.1,93.994,4.857,5191.0,no
2081,1.1,93.994,4.857,5191.0,no
2082,1.1,93.994,4.857,5191.0,no
2083,1.1,93.994,4.857,5191.0,no
2084,1.1,93.994,4.857,5191.0,no
2085,1.1,93.994,4.857,5191.0,no
2086,1.1,93.994,4.857,5191.0,no
2087,1.1,93.994,4.857,5191.0,no
2088,1.1,93.994,4.857,5191.0,no
2089,1.1,93.994,4.857,5191.0,no
2090,1.1,93.994,4.857,5191.0,no
2091,1.1,93.994,4.857,5191.0,no
2092,1.1,93.994,4.857,5191.0,no
2093,1.1,93.994,4.857,5191.0,no
2094,1.1,93.994,4.857,5191.0,no
2095,1.1,93.994,4.857,5191.0,no
2096,1.1,93.994,4.857,5191.0,no
2097,1.1,93.994,4.857,5191.0,no
2098,1.1,93.994,4.857,5191.0,no
2099,1.1,93.994,4.857,5191.0,no
2100,1.1,93.994,4.857,5191.0,no
2101,1.1,93.994,4.857,5191.0,no
2102,1.1,93.994,4.857,5191.0,no
2103,1.1,93.994,4.857,5191.0,no
2104,1.1,93.994,4.857,5191.0,yes
2105,1.1,93.994,4.857,5191.0,no
2106,1.1,93.994,4.857,5191.0,no
2107,1.1,93.994,4.857,5191.0,no
2108,1.1,93.994,4.857,5191.0,no
2109,1.1,93.994,4.857,5191.0,no
2110,1.1,93.994,4.857,5191.0,no
2111,1.1,93.994,4.857,5191.0,no
2112,1.1,93.994,4.857,5191.0,no
2113,1.1,93.994,4.857,5191.0,no
2114,1.1,93.994,4.857,5191.0,no
2115,1.1,93.994,4.857,5191.0,no
2116,1.1,93.994,4.857,5191.0,no
2117,1.1,93.994,4.857,5191.0,no
2118,1.1,93.994,4.857,5191.0,no
2119,1.1,93.994,4.857,5191.0,no
2120,1.1,93.994,4.857,5191.0,no
2121,1.1,93.994,4.857,5191.0,no
2122,1.1,93.994,4.857,5191.0,no
2123,1.1,93.994,4.857,5191.0,no
2124,1.1,93.994,4.857,5191.0,no
2125,1.1,93.994,4.857,5191.0,no
2126,1.1,93.994,4.857,5191.0,no
2127,1.1,93.994,4.857,5191.0,no
2128,1.1,93.994,4.857,5191.0,no
2129,1.1,93.994,4.857,5191.0,no
2130,1.1,93.994,4.857,5191.0,no
2131,1.1,93.994,4.857,5191.0,no
2132,1.1,93.994,4.857,5191.0,no
2133,1.1,93.994,4.857,5191.0,no
2134,1.1,93.994,4.857,5191.0,no
2135,1.1,93.994,4.857,5191.0,no
2136,1.1,93.994,4.857,5191.0,no
2137,1.1,93.994,4.857,5191.0,no
2138,1.1,93.994,4.857,5191.0,no
